# File: Hot_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 40.0
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 41.21  37.41 0.021223
 41.21  37.51 0.020340
 41.21  37.61 0.018854
 41.21  37.71 0.017075
 41.21  37.81 0.015360
 41.21  37.91 0.014023
 41.21  38.01 0.013267
 41.21  38.11 0.013130
 41.21  38.21 0.013493
 41.21  38.31 0.014126
 41.21  38.41 0.014773
 41.21  38.51 0.015239
 41.21  38.61 0.015446
 41.21  38.71 0.015453
 41.21  38.81 0.015420
 41.21  38.91 0.015542
 41.21  39.01 0.015978
 41.21  39.11 0.016794
 41.21  39.21 0.017951
 41.21  39.31 0.019319
 41.21  39.41 0.020720
 41.21  39.51 0.021970
 41.21  39.61 0.022921
 41.21  39.71 0.023469
 41.21  39.81 0.023562
 41.21  39.91 0.023189
 41.21  40.01 0.022366
 41.21  40.11 0.021133
 41.21  40.21 0.019541
 41.21  40.31 0.017654
 41.21  40.41 0.015547
 41.21  40.51 0.013307
 41.21  40.61 0.011031
 41.21  40.71 0.008823
 41.21  40.81 0.006783
 41.21  40.91 0.004994
 41.21  41.01 0.003511
 41.21  41.11 0.002349
 41.31  34.51 0.000272
 41.31  34.61 0.000523
 41.31  34.71 0.000944
 41.31  34.81 0.001599
 41.31  34.91 0.002543
 41.31  35.01 0.003801
 41.31  35.11 0.005346
 41.31  35.21 0.007085
 41.31  35.31 0.008870
 41.31  35.41 0.010518
 41.31  35.51 0.011859
 41.31  35.61 0.012769
 41.31  35.71 0.013198
 41.31  35.81 0.013162
 41.31  35.91 0.012734
 41.31  36.01 0.012010
 41.31  36.11 0.011111
 41.31  36.21 0.010173
 41.31  36.31 0.009362
 41.31  36.41 0.008863
 41.31  36.51 0.008860
 41.31  36.61 0.009494
 41.31  36.71 0.010821
 41.31  36.81 0.012778
 41.31  36.91 0.015176
 41.31  37.01 0.017724
 41.31  37.11 0.020077
 41.31  37.21 0.021894
 41.31  37.31 0.022908
 41.31  37.41 0.022980
 41.31  37.51 0.022134
 41.31  37.61 0.020562
 41.31  37.71 0.018588
 41.31  37.81 0.016599
 41.31  37.91 0.014959
 41.31  38.01 0.013919
 41.31  38.11 0.013565
 41.31  38.21 0.013809
 41.31  38.31 0.014434
 41.31  38.41 0.015172
 41.31  38.51 0.015795
 41.31  38.61 0.016190
 41.31  38.71 0.016376
 41.31  38.81 0.016490
 41.31  38.91 0.016714
 41.31  39.01 0.017210
 41.31  39.11 0.018050
 41.31  39.21 0.019197
 41.31  39.31 0.020521
 41.31  39.41 0.021838
 41.31  39.51 0.022963
 41.31  39.61 0.023751
 41.31  39.71 0.024116
 41.31  39.81 0.024026
 41.31  39.91 0.023493
 41.31  40.01 0.022557
 41.31  40.11 0.021272
 41.31  40.21 0.019695
 41.31  40.31 0.017884
 41.31  40.41 0.015897
 41.31  40.51 0.013790
 41.31  40.61 0.011632
 41.31  40.71 0.009499
 41.31  40.81 0.007477
 41.31  40.91 0.005647
 41.31  41.01 0.004078
 41.31  41.11 0.002806
 41.31  41.21 0.001835
 41.41  34.51 0.000296
 41.41  34.61 0.000572
 41.41  34.71 0.001038
 41.41  34.81 0.001768
 41.41  34.91 0.002827
 41.41  35.01 0.004247
 41.41  35.11 0.006000
 41.41  35.21 0.007978
 41.41  35.31 0.010004
 41.41  35.41 0.011859
 41.41  35.51 0.013329
 41.41  35.61 0.014263
 41.41  35.71 0.014602
 41.41  35.81 0.014381
 41.41  35.91 0.013709
 41.41  36.01 0.012732
 41.41  36.11 0.011611
 41.41  36.21 0.010508
 41.41  36.31 0.009593
 41.41  36.41 0.009046
 41.41  36.51 0.009038
 41.41  36.61 0.009706
 41.41  36.71 0.011105
 41.41  36.81 0.013180
 41.41  36.91 0.015747
 41.41  37.01 0.018514
 41.41  37.11 0.021118
 41.41  37.21 0.023191
 41.41  37.31 0.024425
 41.41  37.41 0.024645
 41.41  37.51 0.023843
 41.41  37.61 0.022198
 41.41  37.71 0.020037
 41.41  37.81 0.017776
 41.41  37.91 0.015816
 41.41  38.01 0.014462
 41.41  38.11 0.013848
 41.41  38.21 0.013928
 41.41  38.31 0.014507
 41.41  38.41 0.015316
 41.41  38.51 0.016102
 41.41  38.61 0.016707
 41.41  38.71 0.017103
 41.41  38.81 0.017383
 41.41  38.91 0.017704
 41.41  39.01 0.018217
 41.41  39.11 0.019006
 41.41  39.21 0.020048
 41.41  39.31 0.021229
 41.41  39.41 0.022379
 41.41  39.51 0.023323
 41.41  39.61 0.023926
 41.41  39.71 0.024115
 41.41  39.81 0.023876
 41.41  39.91 0.023237
 41.41  40.01 0.022254
 41.41  40.11 0.020989
