# File: ModelUsed.dat
# Creation time: 2026-03-20T16:55:27.145  +0100
#
# Twotino population model.
# Version OSSOS 1.0, 2026-03-20
#
# Seed:  123476890
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Cold component:     1.700
# Hot component:    10.000
# f1:            0.200
# emin:          0.100
# emax:          0.450
# ecas:          0.275
# esas:          0.045
# emins:         0.070
# emaxs:         0.350
# fleading:      0.500
# fsym:          0.500
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# hmin:          6.000
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  47.7432   0.2350   1.6249  66.2266 187.9979 134.7350   7.89 2453157.50000   56.6894 02:01   1
  47.7896   0.3292   4.6767 149.7491  61.4250 143.4782   7.83 2453157.50000   61.7122 02:01   1
  47.6926   0.2953  11.9976 113.7359 281.3651 306.8998   8.58 2453157.50000   42.6189 02:01   3
  47.7439   0.2563   2.5761  92.1731 306.6982  47.9075   8.44 2453157.50000   41.7578 02:01   1
  47.5901   0.2479  16.9159 351.3396 142.6617 184.9701   8.51 2453157.50000   59.3588 02:01   1
  48.0849   0.2106   9.4230 158.9727 166.0487 150.5083   8.26 2453157.50000   57.3004 02:01   3
  47.5851   0.2068   5.7483 115.1228 107.7977 305.8272   7.59 2453157.50000   43.4116 02:01   0
  48.0589   0.2879  15.0610 136.6027 298.8599 196.2976   7.95 2453157.50000   61.5589 02:01   0
  47.7583   0.1752   3.2207  99.9674  94.0984  19.8164   8.02 2453157.50000   40.1092 02:01   2
  47.5656   0.2501  26.7615  51.8072  20.0597 324.5357   8.29 2453157.50000   39.2609 02:01   5
  47.7742   0.0922  11.4380 139.3668 340.3177  43.9196   8.10 2453157.50000   44.8176 02:01   2
  47.7659   0.2817  33.7819 213.3190 180.3385 317.9711   8.32 2453157.50000   40.1048 02:01   4
  48.0177   0.2038  18.3394 290.4083 138.1001 309.2282   7.13 2453157.50000   43.2713 02:01   4
  47.6452   0.2294   7.9749 312.8682 328.1520  20.7793   7.65 2453157.50000   37.8804 02:01   4
  47.6758   0.1571   2.2978 120.1188  93.0383  12.9711   8.19 2453157.50000   40.4529 02:01   3
  47.8579   0.2680  12.1001  83.5408  36.6897  15.0889   8.60 2453157.50000   35.8417 02:01   1
  47.7041   0.2404   3.4652 149.1493 320.1017 277.8603   7.45 2453157.50000   48.8716 02:01   4
  47.6865   0.1442  23.1222 110.8504 332.5871 151.7257   7.99 2453157.50000   53.9276 02:01   5
  47.6955   0.1231  17.6937  21.4563  25.5521 347.0082   8.23 2453157.50000   42.0190 02:01   5
  47.5808   0.3392  25.0359 142.0327  94.2567  61.6162   7.98 2453157.50000   45.0004 02:01   5
  48.0543   0.1289   2.7701 111.5853  20.3996 110.7440   8.49 2453157.50000   50.8948 02:01   5
  47.6862   0.3169  18.0706  59.8619 192.3594 293.7215   8.28 2453157.50000   46.1974 02:01   1
  47.7378   0.2690  12.3293  31.0633 152.0353 158.1223   8.47 2453157.50000   59.9992 02:01   1
  47.6063   0.2911   0.8136 189.3594 252.0995 280.5555   8.23 2453157.50000   49.0627 02:01   3
  47.9263   0.1337  13.5700 211.4952 303.4941  34.1424   7.94 2453157.50000   42.9437 02:01   2
  47.4940   0.2048   2.2919  24.5624 120.6637 343.3636   8.37 2453157.50000   38.4015 02:01   0
  47.6519   0.2341   9.3626 265.7397 310.8079  50.0941   6.51 2453157.50000   42.4028 02:01   4
  47.7288   0.3321  17.5098  65.0866 276.9119 357.2327   7.22 2453157.50000   31.9204 02:01   4
  47.9601   0.2264  24.9999  98.2666 142.6533 230.4614   8.14 2453157.50000   56.0513 02:01   4
  47.7320   0.1213  11.6806  71.1881 248.6618  76.1584   8.65 2453157.50000   47.0322 02:01   0
