# File: ModelUsed.dat
# Creation time: 2026-03-03T17:18:23.530  +0100
#
# Scatering population model.
# Version OSSOS 1.0, 2026-02-02
#
# Seed:  123476990
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 19.00
# Parameters for a distribution:   30.00 700.00   0.90
# Parameters for q distribution:    0.04   0.20   2.50
#
# Hot H-dist. parameter:            8.30  0.32  8.66
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
 537.1029   0.9124  18.1647 199.5956 297.0120 190.9901   8.27 2453157.50000 1024.7059 scatterin
 687.2668   0.9311  31.1107 117.7636 155.8663 292.9859   7.79 2453157.50000  960.3425 scatterin
  94.6175   0.6135  28.6312  79.9265 321.0561  43.1371   7.93 2453157.50000   82.0038 scatterin
 266.6758   0.8399  14.7404 339.4951 225.1560  25.6363   8.11 2453157.50000  194.4497 scatterin
 370.3900   0.8844  31.5535  64.9716 131.6271  71.2258   7.74 2453157.50000  516.8361 scatterin
 631.1155   0.9284  32.8159 306.5820 185.8749 267.3118   8.15 2453157.50000 1024.2198 scatterin
 637.4977   0.9236  20.2462 328.8520 352.7351 204.5464   7.30 2453157.50000 1211.6207 scatterin
 559.4302   0.9207  19.6658  29.1214 122.1488 170.7124   8.04 2453157.50000 1072.6367 scatterin
  43.7817   0.7141  20.8431 250.7063 259.6166 140.5286   7.84 2453157.50000   72.4998 scatterin
  39.6700   0.2598  23.3300 271.0909 120.0096 352.6315   7.18 2453157.50000   29.5197 scatterin
 166.8201   0.7690  35.1383 255.3629 254.0508 322.9295   7.16 2453157.50000  145.7141 scatterin
 128.0149   0.6995   6.6568 343.5850 193.0937  65.4264   8.16 2453157.50000  150.0825 scatterin
 173.5387   0.8849  42.0150 169.1883 221.3895 285.4948   8.47 2453157.50000  247.7438 scatterin
 665.6273   0.9302  26.6691  56.5152 317.5558 289.9827   7.75 2453157.50000  950.1282 scatterin
 389.6333   0.8870  15.5360 120.4497 176.8923  74.7191   7.95 2453157.50000  557.8071 scatterin
 592.6087   0.9199  15.4502 221.9881 206.9814  63.3164   8.07 2453157.50000  798.0099 scatterin
 578.0708   0.9178  24.4606 186.2195 283.6510 255.9001   7.99 2453157.50000  977.0170 scatterin
 235.4463   0.8282  14.5071 306.3343 262.4776 291.4286   8.50 2453157.50000  309.8590 scatterin
 429.7759   0.9047  41.1761  54.2328 208.1984 236.7005   8.12 2453157.50000  765.0038 scatterin
 421.4854   0.8993  18.8865 351.2703 216.4017 285.4393   8.39 2453157.50000  607.7663 scatterin
 547.5905   0.9270  11.7573  79.4194 170.2993  28.2262   8.44 2453157.50000  464.9726 scatterin
 655.0512   0.9261  20.4478 297.1972 324.3502   4.3561   7.55 2453157.50000  152.8194 scatterin
 651.7442   0.9275  33.6413  96.2086 280.9160  21.9520   7.94 2453157.50000  471.8185 scatterin
 134.8769   0.7205  28.6478 258.9918  13.1313   1.5406   8.09 2453157.50000   38.1499 scatterin
 690.9574   0.9374  19.4931  73.7872  72.4607  44.0791   7.70 2453157.50000  773.7935 scatterin
 125.9534   0.7172  38.6283 132.9105  14.5069  73.8987   8.17 2453157.50000  159.7961 scatterin
 270.8807   0.8987  23.1055  68.1551 332.3098  27.9606   8.22 2453157.50000  221.9275 scatterin
  79.6757   0.5713  31.3523 298.3800 148.5871 181.4956   8.24 2453157.50000  125.1908 scatterin
 165.7690   0.7596  30.6641 134.8066  78.9583 117.8227   8.30 2453157.50000  267.1612 scatterin
 557.2431   0.9207   4.1164  51.4015 162.8179  99.2824   7.23 2453157.50000  926.0331 scatterin
 536.9406   0.9132  15.9864 243.9561 101.5337 183.7948   8.50 2453157.50000 1026.9650 scatterin
 124.5864   0.7221   6.3210 134.5107 115.0376  90.5152   7.45 2453157.50000  175.6424 scatterin
 671.2388   0.9362  32.3370 123.9221 225.2131 125.7287   7.13 2453157.50000 1223.0074 scatterin
 229.6541   0.8425  10.7393 298.9305 262.0508  81.5125   8.48 2453157.50000  333.0780 scatterin
 110.5636   0.6669  27.2247  76.7699 104.5340 177.4327   6.67 2453157.50000  184.2682 scatterin
 289.9102   0.8615  15.1974 155.2147  73.1378 217.0251   8.10 2453157.50000  524.4940 scatterin
 472.9409   0.9099  35.8055 291.8301  96.6764  56.6932   8.65 2453157.50000  596.2047 scatterin
 409.1799   0.9323  16.8216 129.3316  82.7867 108.8746   7.24 2453157.50000  709.2373 scatterin
 671.0875   0.9362  31.4752 343.0265  19.8135 177.0718   7.01 2453157.50000 1299.1427 scatterin
  49.4488   0.3207  27.1766 306.2450 106.0303 349.3222   8.12 2453157.50000   34.1772 scatterin
 396.6885   0.8951  43.8607 314.5513  21.2057  75.3020   7.97 2453157.50000  573.1723 scatterin
 159.9054   0.7511  22.8273 340.4929 157.9898  23.2299   8.12 2453157.50000  101.2978 scatterin
  61.3608   0.4470  22.4201 244.6662 290.4594 311.0629   8.49 2453157.50000   53.5673 scatterin
 680.9252   0.9279  24.0108   8.2291 232.0968  86.6722   8.12 2453157.50000 1073.0708 scatterin
 613.5670   0.9226  32.1075 212.2771 218.8534  11.7723   7.69 2453157.50000  290.1309 scatterin
 279.7581   0.8486   6.0801   1.0252 257.3546  33.3827   4.97 2453157.50000  244.5332 scatterin
 484.6836   0.9035  14.4151 142.7445 334.9781 171.9144   8.24 2453157.50000  921.4037 scatterin
 138.0980   0.8514  14.8461 284.9137  68.1490 107.4440   8.23 2453157.50000  227.2051 scatterin
 128.5098   0.7266  19.6719 183.0614  57.3957  81.2752   7.37 2453157.50000  172.3880 scatterin
 208.4158   0.8058  19.5789 275.2192 304.9665 140.3014   8.58 2453157.50000  363.8765 scatterin
 304.3307   0.8641  18.7447  26.2685 190.3415 110.9790   7.47 2453157.50000  510.6317 scatterin
 312.8265   0.8750  14.1606 212.4997 303.1392 259.8138   8.09 2453157.50000  507.7091 scatterin
 397.5216   0.8917   6.9930  45.9634 188.6091 172.0762   8.65 2453157.50000  751.0437 scatterin
 253.2495   0.8649  26.8787 148.5275 255.0896 184.1271   7.54 2453157.50000  472.1184 scatterin
 153.6020   0.7513  16.2486 301.5368  75.1345 236.6736   8.21 2453157.50000  250.2324 scatterin
 502.6827   0.9137  43.3264 307.3536  86.1346  66.4617   8.55 2453157.50000  691.0034 scatterin
 377.3915   0.8826  29.7244  83.0468 219.2165  30.2363   8.47 2453157.50000  319.7889 scatterin
 471.1163   0.9041  20.3652 163.9777  12.6509 287.7848   7.62 2453157.50000  670.8486 scatterin
  79.7831   0.6451  24.6578 123.1657 132.0927 197.7912   6.49 2453157.50000  130.3302 scatterin
 575.1677   0.9343  18.9204  97.2268  12.8261 263.7534   8.32 2453157.50000  951.5537 scatterin
 485.6808   0.9122  41.2695  32.8014  17.8223  44.0358   7.14 2453157.50000  532.0767 scatterin
  54.6708   0.3856  17.9169 296.7071 350.2107  67.6516   6.35 2453157.50000   54.5774 scatterin
 432.1287   0.9530   9.2272 166.2686 119.3023 351.5481   8.27 2453157.50000  171.3565 scatterin
 359.4085   0.8767  12.2365  41.5892  91.8627 160.6691   8.46 2453157.50000  669.3860 scatterin
  64.4825   0.4682  31.6458 115.8556 239.2844 238.7558   8.51 2453157.50000   87.2306 scatterin
 172.5966   0.7850   8.2277 114.1571 253.7538 140.9860   8.09 2453157.50000  298.1418 scatterin
 692.8815   0.9349   4.6999 267.3782 138.7583 354.2957   8.07 2453157.50000  200.1300 scatterin
 158.9164   0.8545  14.6747 252.3162   5.1760 298.6871   8.54 2453157.50000  200.6540 scatterin
 285.7362   0.8735  19.0103 329.7248  18.7522 185.7397   8.09 2453157.50000  534.9712 scatterin
 386.2016   0.8873  26.3462  18.7146  44.6329  40.8569   8.08 2453157.50000  396.2128 scatterin
 370.5109   0.8831  30.0262 187.4564 243.9166 226.2386   8.61 2453157.50000  667.2460 scatterin
 336.8513   0.8947   4.9993 114.7662   4.0709 190.9395   7.87 2453157.50000  636.6877 scatterin
 246.1276   0.8430  44.3675   6.7996 250.8311 333.9933   6.51 2453157.50000  181.7442 scatterin
 286.7542   0.8618  51.6754 117.8613   0.8540 138.6727   8.23 2453157.50000  515.1180 scatterin
 618.4053   0.9218  13.3972  59.0444  11.5236 110.0138   8.62 2453157.50000 1069.4501 scatterin
 251.3070   0.8489  18.4961  95.2579 107.8078 148.5417   8.00 2453157.50000  455.1671 scatterin
 569.8005   0.9167  11.3420 135.0041 273.1611 345.8151   7.07 2453157.50000  303.8068 scatterin
 342.7445   0.8747  29.6218 318.1776 188.9263 271.1583   7.55 2453157.50000  528.2219 scatterin
  88.3884   0.6774  19.0111 141.8257 303.4221 197.3975   7.64 2453157.50000  147.2769 scatterin
 281.6239   0.8522  26.1159 145.9831 194.5737  96.1448   8.27 2453157.50000  443.0654 scatterin
 251.9984   0.8745   8.7013  95.8204  61.8534  71.2788   7.52 2453157.50000  349.3929 scatterin
 624.1609   0.9273  42.3808  44.1760   5.7817 226.8926   8.56 2453157.50000 1150.0184 scatterin
 596.5351   0.9260  18.8053 218.9967 262.2360 238.2785   7.96 2453157.50000 1070.1848 scatterin
 192.8163   0.7923  13.7885 141.8786 127.1231 220.1123   8.15 2453157.50000  333.8210 scatterin
 659.8655   0.9260  39.1941 214.9250  17.7691 210.9034   7.46 2453157.50000 1246.7945 scatterin
 643.2442   0.9261  25.8652 164.3389 123.4435 243.1274   8.28 2453157.50000 1138.9183 scatterin
 597.2672   0.9225  26.7248 117.9528 125.5645 295.7857   8.43 2453157.50000  811.6679 scatterin
 423.8957   0.9074   7.0157 322.6834 127.2474  64.7738   7.39 2453157.50000  572.4985 scatterin
 620.9387   0.9363  24.6463 269.4316 218.7281  63.4491   6.59 2453157.50000  846.9229 scatterin
 191.8191   0.7986  12.8288 237.6318  16.8379  13.3323   8.61 2453157.50000   86.4691 scatterin
 227.6377   0.8953  24.1902 275.4745 204.5967  40.8216   8.26 2453157.50000  235.0463 scatterin
 157.1874   0.7513  18.6806 216.1266 359.3217 327.3335   7.53 2453157.50000  124.7523 scatterin
 341.2128   0.8876   1.6296 258.5762 137.9150 347.3681   6.39 2453157.50000  161.1750 scatterin
 239.9118   0.8354  28.2405 199.0087  25.3435  57.5200   8.44 2453157.50000  288.2890 scatterin
 128.9994   0.8466  27.7457 293.8378 146.8819 146.4315   8.40 2453157.50000  232.6753 scatterin
 651.3533   0.9347  15.7978 133.4386  62.5668 312.6039   6.98 2453157.50000  758.3098 scatterin
 388.1349   0.8992   8.7343 120.5100 179.9516 160.6402   7.11 2453157.50000  731.5959 scatterin
 219.9364   0.8623  34.9827 108.0716 117.9534 189.7284   7.48 2453157.50000  408.7901 scatterin
 378.7631   0.9008  14.0541 270.0098 309.9866  52.3894   8.09 2453157.50000  453.9765 scatterin
 517.6043   0.9210  16.7562   5.6286 296.2320 144.3764   8.31 2453157.50000  969.1659 scatterin
 172.3591   0.7812  25.3881 163.0246  62.9721  56.1199   7.28 2453157.50000  196.1458 scatterin
 381.4381   0.8950  16.9394  59.8247 307.2650 232.2280   8.27 2453157.50000  682.6399 scatterin
 392.5894   0.8865  28.2840 163.5473  25.1308  68.4155   8.34 2453157.50000  537.4614 scatterin
 277.1459   0.8600  27.1096 341.9522 101.5746 155.3533   8.44 2453157.50000  509.0956 scatterin
  94.0160   0.6096  45.9128 155.1663  52.4477 221.4574   8.02 2453157.50000  145.4835 scatterin
 222.5814   0.8134  22.0347 277.7072 312.5453 284.5733   7.94 2453157.50000  304.6694 scatterin
  50.2410   0.3721  15.6698 262.4922 170.7512 331.2434   6.73 2453157.50000   36.6605 scatterin
 411.4925   0.9305  17.6125  85.1854 162.1512 275.0203   8.14 2453157.50000  643.8066 scatterin
 263.0076   0.8528  22.8967 187.6981 221.8581  48.0975   8.45 2453157.50000  288.9185 scatterin
 613.0594   0.9264  40.4490 336.8441 106.6545 189.7532   8.41 2453157.50000 1178.7912 scatterin
 283.5214   0.8803  37.6018 109.9554 315.9073 297.2439   8.12 2453157.50000  369.3727 scatterin
 331.8030   0.8892   8.0074  63.5070 318.1353 102.4447   7.64 2453157.50000  547.9724 scatterin
 461.2950   0.9108  16.9252   5.3897 246.5072 184.5484   7.63 2453157.50000  881.0791 scatterin
 206.0581   0.8313  39.2032 351.7868 338.1251 173.8255   6.81 2453157.50000  377.0614 scatterin
 158.1712   0.7665  13.3626 189.7733 313.9333 124.0887   8.60 2453157.50000  260.5507 scatterin
 143.8287   0.7494  16.8789 146.1672 152.4971  48.0913   7.64 2453157.50000  145.7507 scatterin
 506.0938   0.9090  15.5670 231.0690  89.1982 297.0668   8.58 2453157.50000  674.1043 scatterin
 527.7764   0.9104  17.5535  52.4523 105.0508 168.6688   7.91 2453157.50000 1005.6844 scatterin
 659.8813   0.9258  11.4262 276.7850 191.5374  82.3071   8.40 2453157.50000 1014.5624 scatterin
  84.3189   0.5797  10.9917 134.3492 350.2229 266.4697   7.19 2453157.50000  110.0546 scatterin
 688.2277   0.9366  19.5559  14.3775  61.0020 321.5135   8.58 2453157.50000  711.9716 scatterin
 282.0621   0.8560  26.3856  91.7222  95.2737 151.8424   8.29 2453157.50000  515.0013 scatterin
 694.8112   0.9308  30.2860 176.7118  82.4010  30.9097   7.30 2453157.50000  626.5575 scatterin
 217.3863   0.8313  22.1473 211.0588 258.1294 287.4334   7.26 2453157.50000  295.3039 scatterin
  78.6819   0.6687   4.4512 354.1000  69.1351  13.6068   8.59 2453157.50000   36.2653 scatterin
  37.3505   0.4282  53.0224 327.9965 268.2539 289.1999   8.46 2453157.50000   38.8095 scatterin
 547.7901   0.9129  30.2775 174.1759 258.4010 349.7471   7.35 2453157.50000  231.5250 scatterin
 242.7097   0.8428  17.0686  47.4389 247.3757  15.6998   8.65 2453157.50000  126.8258 scatterin
 323.1898   0.8896  41.1082 149.5236 328.3962 206.3289   8.27 2453157.50000  602.1642 scatterin
 688.3108   0.9293  42.1580 204.0764 255.6811 301.3838   7.36 2453157.50000  896.2316 scatterin
 341.7707   0.9388  12.0308  43.5229 269.0046 117.4081   8.46 2453157.50000  610.3490 scatterin
 351.5986   0.8759   6.4775 294.1344 322.4839 137.8629   8.43 2453157.50000  635.6423 scatterin
  39.2548   0.3502  16.3783 269.1946  44.9676 308.4985   8.22 2453157.50000   34.6443 scatterin
 545.4856   0.9229   2.2937  57.0657 183.9577 341.9742   7.15 2453157.50000  344.9860 scatterin
 137.3410   0.7170  36.3362  69.8679 315.9816 192.1213   8.24 2453157.50000  235.0669 scatterin
 628.6875   0.9280  24.1148 313.9167 241.7953 294.8987   8.39 2453157.50000  863.7829 scatterin
 549.1170   0.9154  35.5203 334.4945 202.7538 315.5430   7.78 2453157.50000  606.5714 scatterin
  82.8069   0.5958  12.9438  25.5995 355.5840 297.6801   6.99 2453157.50000   88.1835 scatterin
  92.8740   0.6379  15.1849 228.1616 263.2620 258.4541   8.53 2453157.50000  130.6969 scatterin
 173.1348   0.7875   2.8918 127.5073 211.3340 248.7949   8.28 2453157.50000  277.7807 scatterin
 344.2547   0.8741  33.1548  45.5768 230.1553 255.4010   7.72 2453157.50000  568.0995 scatterin
 360.0685   0.8753  14.3256 226.1247 235.9357 105.7504   8.18 2453157.50000  597.1813 scatterin
 411.6798   0.9132  45.3084 276.3361 191.3795  66.2114   8.21 2453157.50000  564.6218 scatterin
 209.3005   0.8850  10.0944  69.6915   7.9132 179.9997   6.86 2453157.50000  394.5274 scatterin
 673.1850   0.9341  24.5485 314.8590 212.7640 173.5500   7.09 2453157.50000 1300.9226 scatterin
 661.7093   0.9291  34.0493  71.3559 311.2439 171.6585   7.33 2453157.50000 1274.7573 scatterin
 566.8096   0.9177  28.5321 339.2583 217.2187  67.0495   6.66 2453157.50000  784.8539 scatterin
 364.7696   0.8772  12.5403 216.5110  31.9797 147.1787   7.33 2453157.50000  669.7626 scatterin
 159.1767   0.8142  35.5511 134.2007 333.4834 136.2464   8.50 2453157.50000  277.1511 scatterin
  82.9120   0.5855  11.4366  63.7891 202.3172 201.5475   8.07 2453157.50000  130.0872 scatterin
 322.8778   0.8798  19.1362 313.4829 345.1280  55.9280   8.58 2453157.50000  394.9107 scatterin
 523.7339   0.9303  28.1839  57.9452 244.7635  32.6649   8.21 2453157.50000  488.2582 scatterin
 100.1542   0.6373  30.3725 171.4016 125.0522 152.6430   8.00 2453157.50000  161.2531 scatterin
 486.6951   0.9184  23.3517 296.1369   7.0064 318.6765   7.93 2453157.50000  516.5255 scatterin
 149.7064   0.7431  37.5621 314.9108 190.3763 318.7783   8.51 2453157.50000  137.1682 scatterin
  86.6093   0.5949   5.5286 229.9099 260.3769 272.7251   7.46 2453157.50000  110.4028 scatterin
 699.9179   0.9328  20.0823   9.3262 279.1623 245.2901   7.85 2453157.50000 1236.1051 scatterin
 618.0638   0.9324  27.4158  48.5544 239.0328 215.0153   8.21 2453157.50000 1165.3249 scatterin
 533.8767   0.9118   4.4824 254.5574  43.0898 205.3937   7.99 2453157.50000 1007.5273 scatterin
 455.4237   0.8985  39.7680 182.7474 233.3845 274.5817   8.48 2453157.50000  699.9309 scatterin
 687.0635   0.9286  33.2206 183.5988 285.3716  21.2217   7.72 2453157.50000  487.2835 scatterin
 258.0885   0.8360  36.0270 141.3511 302.7802 271.3314   8.31 2453157.50000  387.7757 scatterin
 218.1876   0.8138  14.5447 314.6251 354.8616  90.9130   8.55 2453157.50000  326.9367 scatterin
 217.9880   0.8270  19.8244  25.4517 344.2363 253.8016   7.89 2453157.50000  351.8318 scatterin
 177.2094   0.7810  17.1772  64.5486 305.0274  50.6699   7.80 2453157.50000  189.8328 scatterin
  40.8472   0.2002  40.8223  66.0415 102.8306 311.3792   8.06 2453157.50000   36.5609 scatterin
 242.4970   0.9050  12.0624 358.5557  44.9994  98.8028   7.17 2453157.50000  398.4481 scatterin
 144.8339   0.7304  12.2302 100.4570 162.0796 232.7574   8.61 2453157.50000  235.3874 scatterin
  59.7820   0.4226  12.3698 102.0662  57.9805 313.0658   7.47 2453157.50000   50.9899 scatterin
  47.1544   0.3005  39.0100  30.7999 194.6942  74.1045   8.30 2453157.50000   47.4796 scatterin
  89.3268   0.6935  27.9036 131.4267  38.1228 129.7344   7.84 2453157.50000  142.8392 scatterin
 299.3906   0.8545  32.3070 121.0428 199.0336  22.4732   8.26 2453157.50000  202.7412 scatterin
 467.8954   0.9183  20.2304 220.8677  96.6853 101.8694   8.44 2453157.50000  784.4410 scatterin
 208.2368   0.8067  11.3147 105.1855 354.4675  37.4797   7.57 2453157.50000  188.9138 scatterin
 518.6304   0.9214   9.8263 289.9379 318.0094 215.9159   8.08 2453157.50000  970.8416 scatterin
 622.8954   0.9293  16.2688 184.1736 223.3939 322.8929   7.43 2453157.50000  626.4224 scatterin
 633.5438   0.9234  34.1297 202.0046 148.8692 235.0781   8.12 2453157.50000 1143.9996 scatterin
 516.1846   0.9109  21.3453  65.4238 354.1252  37.2278   7.98 2453157.50000  511.3893 scatterin
 595.1524   0.9293  23.0322 156.9071 243.0862 202.8048   8.00 2453157.50000 1136.4063 scatterin
 320.3817   0.8757  26.9230  10.1414 115.6426 324.1774   7.33 2453157.50000  300.1503 scatterin
 384.8242   0.8834  25.6821 185.5436 329.1885 306.1916   8.09 2453157.50000  461.9217 scatterin
 621.1809   0.9323  10.3282  44.0261 208.2673 103.7227   7.26 2453157.50000 1057.3380 scatterin
  77.7798   0.5552  47.3353 269.2270 341.1607 267.7136   6.55 2453157.50000   99.2871 scatterin
 391.9444   0.8844  14.5509 359.9754  99.5616 135.5748   8.23 2453157.50000  708.8514 scatterin
 506.3781   0.9079  29.4005 202.2878 192.5168 221.4362   7.86 2453157.50000  932.7362 scatterin
 696.4922   0.9300   9.6198 282.5208  49.6015 296.4990   8.37 2453157.50000  946.1167 scatterin
 506.0886   0.9131  29.2488 358.6925  99.1173 290.8334   8.13 2453157.50000  709.6294 scatterin
 515.7430   0.9181  30.8593 257.4483  68.1263  68.0938   8.64 2453157.50000  719.9734 scatterin
 444.2749   0.9202  43.2351 129.5431 247.6676  40.1541   7.57 2453157.50000  464.3445 scatterin
 443.1026   0.8957  17.6139 122.6269 205.6756 187.9978   6.88 2453157.50000  838.9019 scatterin
 563.2426   0.9183  12.0256 321.8287 344.6495 212.2128   8.26 2453157.50000 1058.1316 scatterin
 379.2886   0.9181  21.5536 180.8490 169.1042 181.9456   6.59 2453157.50000  727.4541 scatterin
 588.0618   0.9345  13.0466 301.4957 108.1127 334.9015   8.19 2453157.50000  467.6370 scatterin
 549.9243   0.9179  12.9578 268.2253 217.0645  12.1639   8.24 2453157.50000  264.1206 scatterin
 678.9847   0.9291  53.1584 174.6034 121.9690 256.3377   7.26 2453157.50000 1153.3188 scatterin
 109.5219   0.6863  22.2468 160.2478 336.6493   9.0503   8.13 2453157.50000   42.3973 scatterin
 370.5420   0.8855  17.1249 136.4569 309.4776 350.4732   7.66 2453157.50000  142.8552 scatterin
 367.5207   0.8826   5.5158  56.0832 179.4152 244.9904   6.95 2453157.50000  631.3476 scatterin
 336.5418   0.8698  55.3256 342.6891  37.9762 354.5817   7.96 2453157.50000   86.5132 scatterin
 655.0134   0.9288   3.9439  70.9473  54.4030 209.3327   8.23 2453157.50000 1241.8122 scatterin
 657.1558   0.9303  25.7082 322.1516 321.6831 259.9196   8.65 2453157.50000 1101.8197 scatterin
 540.8853   0.9152  58.3352   2.0821  14.1770 192.2480   8.61 2453157.50000 1032.8238 scatterin
  83.1877   0.5672  11.0401  38.1814 244.0848 171.4999   7.62 2453157.50000  130.1592 scatterin
 322.0062   0.8831  54.9894 292.6195 134.8496 197.5957   7.53 2453157.50000  602.5758 scatterin
  40.1518   0.1940  24.5400 146.2461 355.9360 209.6641   7.74 2453157.50000   47.2133 scatterin
 367.8000   0.8827  27.8545 192.7730  42.2101 103.9990   8.08 2453157.50000  608.6905 scatterin
 671.2638   0.9345  35.2360  11.3495   9.8880 229.1225   8.65 2453157.50000 1235.9592 scatterin
  94.4767   0.6139  32.6890 339.1935  98.0832 241.0609   6.59 2453157.50000  139.5796 scatterin
 280.5322   0.8557  42.5689 132.5466  18.6405 166.0720   7.44 2453157.50000  518.5240 scatterin
 489.5143   0.9099  32.7245  81.8387  11.5334  55.3759   8.13 2453157.50000  609.2277 scatterin
 356.3210   0.8787   6.0174 354.9761 156.6180 343.1960   7.83 2453157.50000  203.1651 scatterin
 392.1609   0.9020  27.6858 265.3645 177.1762 130.5840   7.27 2453157.50000  708.9490 scatterin
 162.6563   0.8546  21.2322 254.0772  85.5905 348.1952   8.50 2453157.50000   70.4552 scatterin
 543.3014   0.9166  17.2213 232.4473  85.1019 218.3558   8.28 2453157.50000 1010.6494 scatterin
 356.9893   0.8888   6.1174  49.8642 320.8575 354.7159   7.33 2453157.50000   91.1146 scatterin
 258.4497   0.8570  28.5010 174.8662  57.2863 195.2572   7.91 2453157.50000  477.6544 scatterin
 122.9746   0.6976  11.6346 253.0769  34.0308 356.6378   7.70 2453157.50000   38.7501 scatterin
 166.3496   0.7738  47.7743 350.0154  38.5076 133.8355   7.90 2453157.50000  281.6155 scatterin
 662.8311   0.9348  18.8568 159.2080 104.6283  61.0412   7.67 2453157.50000  885.2291 scatterin
  49.0007   0.3235  25.6454  41.5653  49.8010 341.3633   7.67 2453157.50000   34.8840 scatterin
 458.8184   0.9081  37.9109   1.8056 357.9156 138.9087   7.41 2453157.50000  845.7031 scatterin
 673.3410   0.9332  18.6558 138.0491  88.0580  90.5032   7.92 2453157.50000 1084.8740 scatterin
 149.4607   0.7424  51.7471 242.1125 142.3266  38.7171   8.33 2453157.50000  131.5155 scatterin
 345.5568   0.8807  20.3207   9.0672 234.1607 358.1819   8.08 2453157.50000   50.4923 scatterin
 685.1766   0.9347  40.5846  43.6591 228.4964 299.0598   7.98 2453157.50000  914.2035 scatterin
 298.4034   0.8593   9.7669 226.1104 147.8900  68.5367   7.99 2453157.50000  401.2181 scatterin
 521.7759   0.9094  11.3579  26.7319 248.4215 185.4903   8.21 2453157.50000  995.6976 scatterin
 582.2405   0.9179  16.4935  86.0271  15.5748  78.6197   8.44 2453157.50000  871.9110 scatterin
 422.5934   0.9075  16.9605 200.3601  90.4668 182.1953   7.65 2453157.50000  806.0295 scatterin
 637.6248   0.9238  13.0679 194.0241  37.9862 203.6390   7.79 2453157.50000 1213.0527 scatterin
 169.9552   0.7778  20.0888 356.3077 208.9505 146.7100   8.44 2453157.50000  295.0461 scatterin
 210.3042   0.8808  19.3434  10.6358 334.3648 238.4664   8.22 2453157.50000  367.6644 scatterin
 658.9971   0.9263  29.4604 143.4412 171.1729  22.8771   8.18 2453157.50000  489.2670 scatterin
 620.3597   0.9284   9.8449 178.2494 195.5452 120.6191   8.60 2453157.50000 1111.1579 scatterin
 674.9234   0.9350  15.9253  20.9434 176.6895 225.2349   7.51 2453157.50000 1252.7229 scatterin
  87.4125   0.5818  18.1864  10.1988 195.8401 262.8725   7.67 2453157.50000  116.2725 scatterin
 115.8892   0.6772  10.0967 318.5688 298.2548  97.7207   8.18 2453157.50000  164.4291 scatterin
  89.6044   0.5984  32.0356  54.8455 344.7918  12.9265   8.16 2453157.50000   43.2362 scatterin
 547.0017   0.9133  11.3753 328.1841   2.6209  11.9590   8.13 2453157.50000  257.7894 scatterin
 258.8069   0.8375  43.0808 156.6512 178.0626 119.1622   8.12 2453157.50000  438.5064 scatterin
 223.5258   0.8163  16.9161  15.1071 107.1217 105.4592   8.65 2453157.50000  357.4596 scatterin
 335.5952   0.8969  39.4855 311.4902  45.9505 142.5129   7.95 2453157.50000  618.5254 scatterin
 382.7838   0.8979  10.6370 344.7303 246.8906 197.5199   7.84 2453157.50000  722.0330 scatterin
 590.9820   0.9193  44.2787   7.2749 137.6184  59.9102   7.89 2453157.50000  772.7358 scatterin
  66.7299   0.4766  15.8336 359.0674 124.7234 246.1978   7.00 2453157.50000   88.6581 scatterin
 127.8881   0.7102  11.9918 359.1718 302.9365 154.2055   7.70 2453157.50000  215.5547 scatterin
 214.2697   0.8205   5.1627 139.5033  45.0172 356.7541   8.31 2453157.50000   46.1044 scatterin
 111.0854   0.6758  17.6287 337.8449 359.8629  88.4142   6.89 2453157.50000  150.2479 scatterin
 115.4397   0.6707  15.4811   2.0883  26.6196  74.5703   8.11 2453157.50000  142.6189 scatterin
 323.4249   0.9258   1.1779  75.2487  33.8376 292.9869   7.62 2453157.50000  450.2752 scatterin
 118.4331   0.8059  18.8115 165.1970  59.8472 282.8479   8.03 2453157.50000  163.1634 scatterin
 185.1066   0.7814   9.0985 249.0662 314.8378 187.8154   8.12 2453157.50000  329.3227 scatterin
 122.4151   0.7398  37.4047 217.9548 248.2267 333.2722   7.51 2453157.50000   84.4396 scatterin
 693.0143   0.9298  21.4057  31.0236  15.7841 295.8773   8.07 2453157.50000  945.9792 scatterin
 224.8083   0.8166  48.5440 163.3606 306.8118 212.1413   8.47 2453157.50000  399.5671 scatterin
  96.4260   0.6319  23.7376  31.5353 129.7842 341.3042   7.99 2453157.50000   52.3868 scatterin
 458.3956   0.9042  26.0973 197.9768 268.1205 344.6192   8.26 2453157.50000  253.9830 scatterin
 188.5277   0.7845  18.1737 290.1964 306.4974 110.3913   7.73 2453157.50000  301.0742 scatterin
 645.4581   0.9282  39.0227 331.7735  84.9731 290.3922   6.71 2453157.50000  917.4020 scatterin
 113.5868   0.6725  25.8645 188.9319 326.1421 168.0309   8.30 2453157.50000  189.3775 scatterin
 678.7377   0.9356  14.1536  19.3918 172.1860 248.2645   6.61 2453157.50000 1189.6516 scatterin
 220.7142   0.8207  11.3110 300.1039 329.7004 101.7028   8.47 2453157.50000  348.7399 scatterin
